baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000201457.1	13.8180157443916	-0.776215817551069	0.317676695679966	-2.44341441505374	0.014549019950584	0.0389537640243113
ENSG00000163909.8	13.3184546652072	-0.950813612911523	0.629618907535193	-1.51014145466776	0.131007333624729	0.228485299363859
ENSG00000084072.17	485.312436371221	-0.365167473239315	0.201553668860531	-1.81176296766893	0.070022829447956	0.138698121233889
ENSG00000116985.12	173.25373912579	1.29545893340389	0.308421616918097	4.2002857852467	2.66578281249547e-05	0.0001990975054442
ENSG00000198754.5	6.06308290448548	0.304468022419984	0.468937771118449	0.649271696954175	0.516162776447494	0.640367178614814
ENSG00000284719.1	3.3413501132469	-2.22586490459294	0.728144890454716	-3.05689833681716	0.00223640112119741	0.00834512064899986
ENSG00000043514.17	417.613791909275	-0.56809392114708	0.167805303354899	-3.38543484496191	0.000710655781204819	0.00321666961707962
ENSG00000202222.1	7.04609702742805	-1.15532486560977	0.399809283884294	-2.88968994012686	0.00385621967463702	0.0130358963575687
ENSG00000116990.11	214.640446880661	-0.928093046788801	0.427565517250329	-2.17064522124553	0.0299580009547996	0.0701873165226733
ENSG00000168389.17	312.35551077001	1.20418021711427	0.376413789230623	3.19908635540578	0.00137863866837922	0.00559335697830312
ENSG00000228477.1	19.5040353784128	1.02911405672647	0.338526661843387	3.03997933611083	0.00236594380837296	0.00874757372143432
ENSG00000131236.17	5416.21007032489	0.801259094756407	0.181285487637232	4.41987444885712	9.87582608198844e-06	8.5002645919972e-05
ENSG00000131238.17	937.746101909351	-1.24086518506744	0.259323092040101	-4.78501615612217	1.70973579422766e-06	1.91540809328384e-05
ENSG00000117000.9	798.491236032995	0.390846293988536	0.132469513692731	2.95046220895113	0.00317298858513609	0.0111336293358415
ENSG00000259943.1	46.9846799575652	-0.224870200432985	0.217726108258059	-1.03281228986309	0.30169175122587	0.432156595225112
ENSG00000084073.9	1260.72223886175	-0.0745321312658094	0.187452168159803	-0.397606130659801	0.69092054072428	0.78309083079796
ENSG00000049089.15	9.92786413507209	0.36404950287535	0.602255644870056	0.604476696858355	0.545526757649981	0.665934479296058
ENSG00000084070.12	414.603664115205	0.104176766354955	0.159627097994222	0.652625823960827	0.513997533084992	0.63876363028711
ENSG00000187801.15	42.0780010482727	-0.567475620244725	0.233561585888804	-2.42966161616531	0.015112925312352	0.0402075430832931
ENSG00000260920.2	33.1848595211818	-0.748869544996077	0.236567213475726	-3.16556776399159	0.00154780604606955	0.00615571404355532
ENSG00000187815.10	52.4118191178426	-0.793559388990236	0.182660343544214	-4.34445361041462	1.39622743391506e-05	0.000113595086657181
ENSG00000238287.1	3.99698246221869	-0.82870772491246	0.584651531029573	-1.4174387321848	0.156354695301791	0.261699118197171
ENSG00000164002.11	82.1097738446483	0.0514312715212596	0.237756970760641	0.216318669255916	0.828739357596593	0.884507841046872
ENSG00000117010.17	41.2381288547259	0.0996533665808482	0.170118040803354	0.585789526556101	0.558016962791288	0.67670171935944
ENSG00000117016.10	183.303258708106	1.31547909207696	0.377597030744936	3.48381736339858	0.000494316679927014	0.00237680930139116
ENSG00000237899.1	5.05021584002787	-0.280747588224052	0.452993320668389	-0.619760988550141	0.535415156067686	0.656952335415969
ENSG00000272145.1	55.410487905999	-0.293756736786616	0.190324812913683	-1.54344949714907	0.122721752047808	0.216809160018664
ENSG00000066136.20	455.037096736552	0.321698702098802	0.173471619127882	1.85447454584284	0.0636712984868617	0.128513144795972
ENSG00000117013.17	22.2371907193777	0.537633322353417	0.54726277453782	0.982404335481186	0.325900691296982	0.457223446074894
ENSG00000179862.7	16.198575142579	0.191895047269236	0.535761287651638	0.358172663258959	0.720214103552824	0.805796406981566
ENSG00000171793.16	951.274760950195	-0.854090075776224	0.20742837212437	-4.11751809566403	3.82974466911695e-05	0.000273422738985149
ENSG00000281207.1	83.5267656865335	-0.918463325178973	0.260583368715184	-3.5246429183393	0.000424053994824681	0.00208509777180251
ENSG00000010803.16	245.716362144421	0.0945625427550585	0.174127835946176	0.543063906130945	0.587085802764801	0.701577652188305
ENSG00000127129.10	21.9022828791971	2.64548414421962	0.785850351511494	3.36639684531709	0.000761570598966125	0.00340964163497249
ENSG00000127124.16	307.925741848427	0.433490526589499	0.430888285557733	1.00603924757063	0.314396690868868	0.445065000354625
ENSG00000197273.4	205.78730928283	5.29693991832561	0.694987870816782	7.62162929850906	2.50493548783352e-14	2.98208042834735e-12
ENSG00000198815.9	1178.24146669874	0.0446815026640598	0.10142614018844	0.440532416801484	0.659551539111826	0.759471944757482
ENSG00000177181.15	422.424140160594	1.63791618880873	0.419785197571343	3.90179596204165	9.5481626181371e-05	0.000591878261165701
ENSG00000066185.13	14.1715222787973	-0.17407907934314	0.345371624300733	-0.504034110201133	0.614237407330841	0.723696395616293
ENSG00000127125.9	582.599212427995	0.664130841492985	0.178095988612927	3.7290612027001	0.000192194471867762	0.00106689526771087
ENSG00000186409.17	80.6383208773345	0.343751360709034	0.267169653661734	1.28664073931188	0.198219537119065	0.313929675632871
ENSG00000171960.11	243.002152171822	-0.528067468473406	0.216744746405958	-2.43635648489651	0.0148360553445193	0.0396078121476645
ENSG00000285728.2	7.84395164556363	0.0340798650979271	0.285085748003656	0.119542507251152	0.90484556554402	0.937041244368334
ENSG00000065978.19	5340.27975197495	-0.204828122754586	0.161486972697357	-1.26838790357693	0.204659459265574	0.321782181080935
ENSG00000117385.16	198.064451643822	-0.396899404322886	0.320361791089855	-1.23890993046535	0.215378855676162	0.334747695310445
ENSG00000164008.16	100.608427493001	0.226527813713038	0.174735011279467	1.2964076978868	0.194835061388779	0.310043556240884
ENSG00000274386.5	7.01803033810336	-2.62361923817123	0.631827397167139	-4.15243031551732	3.28962941685835e-05	0.000240242633170564
ENSG00000177868.12	66.5330673314709	0.111930793157865	0.20232616156803	0.553219575216573	0.580113064323056	0.695761418628661
ENSG00000164010.15	240.116578447741	0.777355870286796	0.161539453079421	4.81217346888383	1.49297677368609e-06	1.7024931910897e-05
ENSG00000228192.8	36.1462357096229	-1.41729904914228	0.346226850456875	-4.0935561389073	4.2480716276371e-05	0.000299181723112489
ENSG00000164011.18	85.8463583057477	-0.431910350102264	0.169816821722804	-2.54338966964817	0.0109782721504877	0.0308785388895441
ENSG00000117394.23	3015.39089231881	-0.493123488265842	0.455432469997079	-1.08275874196894	0.278915522915665	0.407717180550289
ENSG00000284138.1	16.5242638051886	-1.21178136591459	0.433747890409406	-2.79374584339952	0.00521014094138756	0.0167184521124264
ENSG00000227533.6	48.4181936861038	-0.853784374528	0.463686800483272	-1.84129540379013	0.0655782809195596	0.13155598289842
ENSG00000186973.11	5.19657226825133	-0.153176642178471	0.627281885694935	-0.244191081667811	0.807082833833626	0.869479264776444
ENSG00000117395.12	514.350682234167	-0.426098618663696	0.171817306059158	-2.47995169076267	0.0131400184098999	0.035836743557334
ENSG00000243710.7	9.85763491970212	2.27541134763274	0.438771622128265	5.18586716386953	2.15012029311454e-07	3.21307405946551e-06
ENSG00000179178.11	370.272200913267	1.49147244834369	0.221989576772315	6.71865981290388	1.83403522214955e-11	9.71694478823578e-10
ENSG00000253313.6	316.201633577727	1.78676075713136	0.272505444192788	6.556789213603	5.49786382824692e-11	2.5564419993839e-09
ENSG00000117400.18	6.59244507567256	-0.0357549908643095	0.386217183400116	-0.0925774212051766	0.926239281967039	0.951962798535085
ENSG00000234694.1	10.3899419515139	-0.629801983409232	0.32573025033468	-1.933507811332	0.0531736717474726	0.111244770386783
ENSG00000117399.14	679.474197702829	-0.503568820311774	0.302467593360669	-1.66486867143915	0.0959389597104772	0.178586889545986
ENSG00000066322.15	1394.56606957308	0.815253716738896	0.228264486205953	3.57153112290683	0.000354900363961902	0.00179374449939005
ENSG00000159479.17	354.594099065802	0.183170565287842	0.136885330301502	1.33813144830343	0.180853590786878	0.293001201929028
ENSG00000198198.17	1161.53481288557	0.0102537853794172	0.122334511636295	0.0838176017729329	0.933201453074457	0.95706450095038
ENSG00000178922.16	87.7618898329645	1.32836975627178	0.347237320921372	3.82553854737455	0.000130486513667451	0.000771365385311449
ENSG00000142949.17	8168.89577903538	1.19381227511994	0.17951641127936	6.65015675509551	2.92781028935173e-11	1.48357402405561e-09
ENSG00000066135.13	569.276454904329	0.65033531193837	0.153485601001871	4.23710959004189	2.26415640170399e-05	0.000173225934225607
ENSG00000236200.6	12.3481694368943	-1.18992107933568	0.350521371350347	-3.39471763091545	0.000686994148537827	0.00312172415806037
ENSG00000126091.20	79.8758500140233	-0.00045076353948702	0.424788000422755	-0.00106114941815309	0.999153325421449	0.999699711086116
ENSG00000117407.17	40.2334568403023	-0.370723649413652	0.332189482749198	-1.11600056192491	0.264421894075347	0.391880169990213
ENSG00000237950.3	27.1595935281145	-0.75469801918274	0.287634369786952	-2.62381028992376	0.00869522021831265	0.0254721230290979
ENSG00000288573.1	12.8252052182848	-0.628421495700518	0.302132713210647	-2.07995184971044	0.0375299495392449	0.0841454297563729
ENSG00000117408.11	492.410556207049	-0.0533877296990442	0.185014584869782	-0.288559573487786	0.772918435670016	0.845291318523013
ENSG00000132768.14	378.699763576756	-0.838603463248128	0.193970151970799	-4.32336343879534	1.53668272645875e-05	0.000123647899186799
ENSG00000117410.14	883.273004458421	0.0772152328670201	0.202257518261871	0.381766935195192	0.702634246361315	0.792458507966688
ENSG00000117411.16	289.636283752926	-0.228144217709877	0.165156147546375	-1.38138495659579	0.167160628815087	0.275814339704747
ENSG00000159214.13	165.32367753513	0.0251472893452328	0.262314954698518	0.0958667773026319	0.923626380886654	0.950315225651172
ENSG00000196517.12	246.351725485354	1.77176874179425	0.293240248761127	6.04203805336944	1.52179560677055e-09	4.41611230264312e-08
ENSG00000230615.7	8.25383300166124	-0.0889858495639003	0.391666322261965	-0.22719811356255	0.820269694503193	0.87893345457746
ENSG00000178028.14	382.187682812697	-0.173360484285745	0.139335725200012	-1.24419264360874	0.213428670565855	0.332527387868371
ENSG00000117419.16	377.559802197135	-0.473724288542793	0.16141938193928	-2.93474230201792	0.00333824803023921	0.011596143008189
ENSG00000233602.1	13.5654782128395	-0.43244189144443	0.324587582532104	-1.33228106901366	0.18276784553632	0.295472690075978
ENSG00000187147.18	600.523770013619	0.0598185090964437	0.119942720947196	0.498725630234604	0.617972685965721	0.727100275068741
ENSG00000126106.14	166.107801328411	1.06752157709389	0.181023343644702	5.89714870800938	3.69836531705385e-09	9.70612156648315e-08
ENSG00000198520.12	17.9071598493596	-0.365747556362766	0.427338780673661	-0.855872607176438	0.392068248282174	0.525755087368686
ENSG00000199377.1	5.97908089726724	-2.78532258807014	0.635114620860321	-4.38554317061253	1.1569670833575e-05	9.69223548169177e-05
ENSG00000200169.1	6.73380972421436	0.225717998861482	0.383371343282062	0.588771181823605	0.556014780156941	0.675060360106832
ENSG00000142945.13	450.952093610103	-0.806714780136581	0.294553336085431	-2.73877319081732	0.0061668901026006	0.0191921389303296
ENSG00000142937.12	9554.97746818066	0.104129826364383	0.168295298685084	0.618732829603469	0.536092378858685	0.65766078533772
ENSG00000200913.1	22.5822343983089	-0.480532787804063	0.262685020307858	-1.82931172565872	0.0673529230740047	0.134373440075543
ENSG00000142959.5	6.05041260028808	0.0614140295368939	0.656952857316895	0.0934831607061108	0.925519726917599	0.951569681252047
ENSG00000173846.13	181.95584946342	0.00306572119312712	0.461076256579507	0.00664905457476854	0.994694861100852	0.997091351597808
ENSG00000222009.8	48.8489032655707	-0.113922476930195	0.54833374569973	-0.207761199859802	0.835415429535636	0.88947870961816
ENSG00000117425.14	5.62868793828549	-0.198035408521899	0.477680291851607	-0.414577305993229	0.678451364211054	0.773081696335054
ENSG00000070785.17	272.868125218717	-0.409591969656967	0.155387743990159	-2.63593485006712	0.00839058396401079	0.0247373892729794
ENSG00000126107.15	1013.0942125907	1.31259568841716	0.208360390211763	6.29964115100344	2.98335516804041e-10	1.07329732640971e-08
ENSG00000126088.14	220.061226299203	-0.176398434544124	0.17165645070392	-1.02762485080379	0.30412632987623	0.434478748717852
ENSG00000162415.7	203.91686532524	0.870148670143531	0.360535373313034	2.4134904216126	0.0158005431823126	0.0417279612947831
ENSG00000281912.1	9.92519445182754	-0.0851185428963311	0.318770282261391	-0.26702157519983	0.789452549415269	0.857583623655703
ENSG00000186603.6	150.280070359378	-0.883436678901735	0.373403506866912	-2.36590354042017	0.0179861298963995	0.0463356130076558
ENSG00000132781.18	37.9040318305324	0.0407924188042009	0.234986523111781	0.17359471625867	0.862183984788361	0.90865831970036
ENSG00000132773.12	186.385939878323	0.343785789234971	0.278025666171547	1.23652536821132	0.216263342068438	0.335696583468002
ENSG00000070759.17	84.8504464393701	0.404241893011644	0.221001890974386	1.82913318627891	0.0673796585252258	0.134405653757496
ENSG00000280670.3	31.0344004302516	-0.100382267873951	0.212948322393978	-0.4713926212024	0.637360384307914	0.742065258198507
ENSG00000132763.15	227.728071047445	-0.0179543909879776	0.147038609109735	-0.122106643259787	0.902814560692047	0.935763407045068
ENSG00000117450.14	3703.62426293589	0.115078684730844	0.146776996299926	0.784037605563823	0.433018044749151	0.56390791435471
ENSG00000117448.13	1003.00557810077	0.811708621329936	0.161042253977572	5.0403456315445	4.64691829518893e-07	6.24285515632384e-06
ENSG00000132780.17	1279.31536619841	-0.409431948965994	0.231573592446948	-1.7680424811814	0.0770538020582874	0.149875712231877
ENSG00000159588.15	47.1720013424594	0.773597404832114	0.207752586673796	3.72364752332438	0.000196365031414047	0.00108395691363251
ENSG00000159592.11	2491.06208971677	0.67791229394901	0.152454992364581	4.44663886327744	8.72242907975287e-06	7.67806875162923e-05
ENSG00000225447.1	25.6126775751442	0.185873458459056	0.22637574754055	0.821083797528976	0.411598538352224	0.544335830483614
ENSG00000234329.1	45.3636986263746	0.432547091509271	0.206105216429475	2.09867124667017	0.0358458910214599	0.0811180120855903
ENSG00000159596.7	335.125556125548	-0.199010729812854	0.126862588667914	-1.56871093284877	0.116715309967223	0.20829357092276
ENSG00000197429.11	332.044331339035	0.445987483203589	0.163720903571725	2.72407171884562	0.00644825022308868	0.0199265552632805
ENSG00000230896.1	27.7510388951838	0.749295216423453	0.244671285476492	3.0624566955792	0.002195282367297	0.00821962299024693
ENSG00000086015.22	1790.80452353457	1.34100350364384	0.181270152266255	7.39781749437784	1.38440938579516e-13	1.37480895889869e-11
ENSG00000117461.15	329.877943175994	0.467518615824076	0.347648377005457	1.34480310206291	0.178688828246892	0.290350980415645
ENSG00000117472.10	5193.14866699197	3.12732287397885	0.493534484620766	6.33658431463385	2.34914653737743e-10	8.72628456234076e-09
ENSG00000085998.14	623.545284495697	-0.720914377926416	0.172749832465378	-4.17316976600194	3.00390940536853e-05	0.000221587374650589
ENSG00000171357.6	4.79787304646433	0.859425079314893	0.506400006203657	1.69712691308551	0.089672669047576	0.169082315289533
ENSG00000085999.13	300.866829537004	-0.895607126466336	0.289338998607946	-3.09535572727921	0.00196576980048168	0.00749663118431473
ENSG00000132128.16	864.830801972623	0.0663366590920497	0.176511546242505	0.375820508653362	0.707050339948367	0.795940120652785
ENSG00000173660.12	1356.6705161859	0.0275125864850319	0.173371371955179	0.158691635041941	0.873911828932304	0.916512698665465
ENSG00000117481.10	427.364827503739	0.00759118261146864	0.115359901585953	0.0658043436853366	0.947533597973533	0.96657740685089
ENSG00000225779.1	3.45771366411869	-0.283409072582256	0.536078694413258	-0.528670651409583	0.597033939776412	0.709731996983966
ENSG00000117480.16	511.01830020656	0.160764829905016	0.202108026851727	0.795440104033862	0.426357539301182	0.55824120762384
ENSG00000232022.7	6.87473228470718	0.354845602766196	0.48389060727481	0.733317814876851	0.463364611948308	0.592357625494659
ENSG00000197587.11	6.18875023314201	-1.02338698441313	0.812154695792506	-1.26008873643771	0.207637353043135	0.325661061177653
ENSG00000079277.21	538.652545583566	0.0201372952698686	0.126366227662241	0.159356622749654	0.87338791215569	0.916178773821368
ENSG00000142961.14	202.51042371464	0.248106638009075	0.214628827277453	1.15598002913348	0.247689325824988	0.372883100247842
ENSG00000123472.12	660.94170770917	-0.337329248818256	0.141620835797498	-2.38191821788568	0.0172227218557146	0.0446953945256248
ENSG00000159658.12	3449.85798804126	-0.145923647162716	0.223629519962838	-0.652524081735563	0.51406314281602	0.638804994550097
ENSG00000142973.14	7.068917185713	-1.6624203681044	0.712140197088648	-2.33440041006063	0.0195747653427048	0.049696365968979
ENSG00000186377.8	84.1597221830783	-0.654132765166334	0.90225404705226	-0.72499842733146	0.468452995230266	0.596723481483854
ENSG00000225506.2	9.09957089791436	-1.49049194407841	0.493610775464214	-3.01956930068369	0.00253134374413727	0.00926206537153134
ENSG00000224805.2	4.01114310644622	-1.48371882373717	0.595157761078836	-2.4929840804691	0.0126674525595896	0.034758983266122
ENSG00000162366.8	81.4129851017949	-0.261062413877786	0.522193163234903	-0.499934568772494	0.617121150338573	0.726401106259508
ENSG00000123473.15	550.44757968918	-0.355817243955383	0.295550338859043	-1.20391418033556	0.228622750357315	0.350045927989561
ENSG00000162368.13	2774.42909281242	0.998833890884223	0.246449845080198	4.05288910025157	5.05889870004851e-05	0.000346770572703291
ENSG00000225762.1	8.79334788532456	1.73241882102589	0.74104439453209	2.33780706501366	0.0193972589536206	0.0493344442009589
ENSG00000237424.1	160.316558785221	1.79380235442886	0.34473407123285	5.20343796600609	1.95635076551085e-07	2.97166824196968e-06
ENSG00000186564.5	146.118254010336	3.26056872304242	0.472154698902341	6.90572121938541	4.99490039752412e-12	3.05601305436135e-10
ENSG00000117834.12	103.626850143633	4.11156766102258	0.806804699264275	5.09611268349319	3.46698810004344e-07	4.87301698670402e-06
ENSG00000132122.12	116.289374784576	0.649609887288609	0.284654318117255	2.28210094118798	0.0224833814533074	0.0555951682032359
ENSG00000186094.17	3.02359251933985	-2.41570442306055	0.841500671499447	-2.87071003610261	0.00409551014659228	0.0136784640048938
ENSG00000142700.12	14.6013841077261	-5.87923501689352	1.62463151001577	-3.61881139239781	0.00029595923169664	0.00154076563139858
ENSG00000185104.20	610.969696216442	-0.388936468997956	0.157791464893969	-2.4648764700886	0.0137060495125534	0.0371203774629558
ENSG00000123080.12	37.1290327901189	0.265908398319079	0.3644733513964	0.729568834869021	0.465653777839063	0.594351114997
ENSG00000123091.5	950.982982374102	0.618938704190501	0.184282809261316	3.35863506027215	0.000783284341805439	0.00348083318254083
ENSG00000085831.15	246.843749831385	0.884311051778268	0.408969103421214	2.1622930543667	0.0305955947597396	0.0714244966797735
ENSG00000085832.17	1289.45385997132	0.331849766571531	0.142504270617877	2.32870050232656	0.0198749374959881	0.0503115197989116
ENSG00000227070.1	10.5858072188284	1.82356728035528	0.552355557689178	3.30143737121848	0.000961908070225175	0.00413873879464183
ENSG00000117859.19	1209.72681631057	0.685021377104051	0.122443747085546	5.59458031470938	2.21156076920949e-08	4.55258999178312e-07
ENSG00000078618.21	2241.39734745313	0.0741697169007463	0.12373809432956	0.59940891527879	0.548900233281899	0.668641213716137
ENSG00000266993.3	13.4773258038427	1.4445511627573	0.329284791347723	4.38693556676251	1.14958826288743e-05	9.65497800730191e-05
ENSG00000169213.7	864.899226631471	1.62613120287212	0.452745435655307	3.59171197500522	0.000328512811327414	0.00168014238546904
ENSG00000117862.13	36.5744148685962	-0.0208898027743959	0.369829308120443	-0.056484984601579	0.954955456979151	0.97162280496432
ENSG00000198841.4	40.5326720993241	-0.386468206605955	0.179555455354872	-2.15236126266474	0.0313689121850377	0.0728280595160615
ENSG00000134717.18	467.769570593274	-0.23619884849822	0.167309886016796	-1.41174472185408	0.158025140080957	0.263869270661587
ENSG00000157077.14	500.53883884875	-0.0578894768355384	0.150058493479652	-0.385779408370431	0.699660046779195	0.789780193319841
ENSG00000224255.2	3.30090131235564	-0.454499287225897	0.525757891349671	-0.864464984175803	0.387332507874881	0.520853635045141
ENSG00000213735.2	3.52511022026731	-0.559440541320759	0.466333198238946	-1.19965840612125	0.230272033170633	0.351971221248206
ENSG00000154222.14	559.740085512341	0.48027060053933	0.179878297519122	2.66997523972159	0.00758568405223886	0.0227893414777051
ENSG00000085840.13	231.132462513944	-0.901543273947452	0.355386013643073	-2.53680009718364	0.0111870814206209	0.0313676366393742
ENSG00000134748.13	664.368926389799	0.0213156864366446	0.136781076248744	0.155837978624184	0.876160733710148	0.917918062852141
ENSG00000134744.14	663.299095241543	-0.480849548766573	0.245744930842226	-1.95670180100394	0.0503825380370137	0.106773159966484
ENSG00000116157.6	5.95450706236933	-1.43800861624428	1.21410699986489	-1.18441670825084	0.236248149453148	0.359299363513399
ENSG00000162377.6	532.230488088158	-0.425403231280078	0.19030349282152	-2.23539371229014	0.0253915125450662	0.061425764587538
ENSG00000162378.13	1239.38924873832	0.224611708627336	0.138696013707708	1.61945323894232	0.105349779852717	0.192130154065097
ENSG00000228929.1	18.469058763572	-0.37224415258406	0.261470140152621	-1.42365836636941	0.154545391213112	0.259351734133281
ENSG00000203995.10	0.262606819923232	-1.0117631884589	2.03310848091456	-0.497643484327887	0.618735348757814	0.72765103321542
ENSG00000121310.17	592.343107894915	0.108733620401656	0.123567383924715	0.879954053797106	0.378884200398624	0.512193820227444
ENSG00000116171.18	1968.34699935536	0.946956864583173	0.183258570148319	5.16732649292614	2.37466237764748e-07	3.50471082203655e-06
ENSG00000162383.12	16.5879865629037	-0.414463921845774	1.00750377380808	-0.411377041575953	0.680796085771164	0.775318849231212
ENSG00000157184.7	582.725735681959	1.05680538454527	0.229905869935812	4.59668726527215	4.29261172071607e-06	4.19123482335924e-05
ENSG00000236723.2	9.43508036739255	-0.148649526329365	0.322970659762403	-0.460257060002666	0.645331718733049	0.748374240103428
ENSG00000162384.14	256.900593424209	0.112645880754597	0.120428909241737	0.935372423979055	0.349596403158481	0.482655031383115
ENSG00000259818.1	3.41427036182448	-0.607499375110716	0.606835943651124	-1.00109326328892	0.316781721652002	0.447673877219316
ENSG00000162385.11	172.856650416631	-0.342142705520485	0.15377750037801	-2.22492045116771	0.02608657884169	0.0628303438232148
ENSG00000226754.2	8.91167952201243	0.0895137601228235	0.328078053140794	0.272842877680724	0.784973997927626	0.85426819467183
ENSG00000157193.18	929.881969114636	-1.2054459721886	0.226820642050468	-5.31453381531467	1.0693072464457e-07	1.79081778002203e-06
ENSG00000225675.2	2.35585153181065	-2.27585535628368	0.973879052604135	-2.33689732847019	0.0194445232983671	0.0494482910078921
ENSG00000058804.12	1324.1505827455	-0.415955026355226	0.201427251915088	-2.06503848114143	0.0389193594168886	0.0867496688098271
ENSG00000058799.15	302.923701211733	0.20624846693175	0.168800272166346	1.22184913735506	0.221764682722251	0.34241063051466
ENSG00000081870.11	240.702472722076	-0.326619057666071	0.247194120929967	-1.32130592927251	0.18639937776386	0.299847334421604
ENSG00000116212.15	467.861260362127	-0.0286058565630572	0.196155594587158	-0.145832478667065	0.884053635716786	0.92393399698742
ENSG00000203985.11	6.5421028109857	-0.764562159087529	0.765337686379617	-0.998986686130986	0.317801140901722	0.448759281636287
ENSG00000116209.12	2662.40812441273	0.960496666683011	0.192900380570737	4.97923676376986	6.3835511731654e-07	8.14933709845573e-06
ENSG00000280378.1	14.2771952750837	0.637325623607898	0.235638739198141	2.70467252446124	0.00683717552654493	0.0208931904678492
ENSG00000116205.14	265.441217833324	-0.11224010510944	0.137294808573058	-0.817511647206345	0.413636095959737	0.546303088550789
ENSG00000215883.10	145.712192596914	-0.810257209130475	0.23692374374792	-3.41990716638584	0.000626425090995504	0.00289171049947516
ENSG00000116221.15	786.580015321087	-0.24467558396887	0.1483326859299	-1.649505518187	0.0990441136233007	0.183217239859933
ENSG00000157216.15	688.798478935975	0.795319641297803	0.166454554182226	4.77799868681951	1.77048537057599e-06	1.97339717390427e-05
ENSG00000162390.17	993.279173893265	0.640063073468735	0.2209909080567	2.89633215726916	0.00377552546472658	0.0128397752940848
ENSG00000184313.20	13.874533104009	0.265751487505815	0.608539568299173	0.43670371057148	0.66232623790511	0.761401094724946
ENSG00000243725.7	12.2508220283102	-0.320013549089377	0.303146998922241	-1.05563818948266	0.291133546322946	0.421030453160195
ENSG00000162396.6	138.519381400753	-0.40407913463334	0.130707741648146	-3.09147055513426	0.00199167734389403	0.00758372402120114
ENSG00000006555.11	341.977900965674	1.37775730407334	0.270388668362513	5.09546983761228	3.47877407393994e-07	4.87957097868057e-06
ENSG00000162398.11	4.72014759523143	1.30466611732088	0.634995146464055	2.05460801485786	0.0399168809085011	0.0885041400778412
ENSG00000116133.13	6773.52924657987	0.956967401427042	0.262536528717535	3.64508286180873	0.000267305661540754	0.00141280943657886
ENSG00000233203.6	4.61326947919074	-0.817150971510527	0.420929774667661	-1.94129999987693	0.0522218995582654	0.109758488448026
ENSG00000143001.5	17.0163775435634	3.4201490441149	0.704525037990323	4.85454577153279	1.20662998602559e-06	1.41599891828015e-05
ENSG00000169174.11	1277.31832257001	1.31078038179979	0.499337583624173	2.6250385005795	0.00866391699880354	0.025405414669152
ENSG00000162402.14	2486.19165100767	-0.0379723327657942	0.12121094634368	-0.313274781785204	0.754071907757218	0.831189581898379
ENSG00000162407.9	123.395179937654	0.105588372469227	0.414602277250382	0.254673884498374	0.798974988436133	0.863491536236247
ENSG00000162409.11	135.056058852764	4.35253096848033	0.760841598704906	5.72067954208753	1.06098844308818e-08	2.42957747535441e-07
ENSG00000162600.12	237.41429802047	0.250782288199108	0.118669542294162	2.11328267852807	0.0345765803850205	0.0788497008745078
ENSG00000184292.7	336.562035130201	-0.926124580948229	0.705619882395006	-1.31249785338359	0.189352209854096	0.303362656760166
ENSG00000185839.3	4.43553397484928	0.315432744453741	0.402576721763134	0.783534485233684	0.433313311068703	0.56416768329247
ENSG00000162601.11	1214.7679992812	0.19275093418329	0.0854556112248333	2.25556790736846	0.0240977049745911	0.0588651230788467
ENSG00000177606.7	680.837946719852	1.09614851325528	0.366884925236486	2.98771750447017	0.0028106921921649	0.0101064226895129
ENSG00000234807.7	8.06400745611529	0.417566525847662	0.333082339395047	1.2536435483372	0.209971595064416	0.328394072480726
ENSG00000232453.7	11.6525415428611	1.74499128846846	0.76915033571213	2.26872590109817	0.0232849994938959	0.0572478427467493
ENSG00000224609.8	13.316523346423	0.164490012827677	0.438146508440751	0.375422397893923	0.707346349925481	0.796182637536444
ENSG00000172456.17	154.444333732051	0.26683234224461	0.244659586822563	1.09062696340662	0.275437060087456	0.403587690475889
ENSG00000134709.12	1477.93243984305	0.236217455236484	0.21285007072935	1.10978330628251	0.267092414575708	0.394554032458121
ENSG00000134716.11	349.911420087251	0.479185639864085	0.245879392040894	1.94886458717283	0.0513115981253145	0.108289171524185
ENSG00000162598.13	2.85214660725942	-3.8202777885569	1.76288169860462	-2.16706418336567	0.0302299604701402	0.0706569460450516
ENSG00000226476.6	196.507533087078	-3.53510043568216	0.832009770438204	-4.24886889708072	2.1485260787673e-05	0.000165275096802645
ENSG00000231252.3	28.9725366350931	-2.6047851077552	0.889844748391796	-2.92723546715626	0.00341989851439146	0.0118360830895629
ENSG00000162599.17	1839.63362514942	0.128033615662161	0.275925748437105	0.46401474450053	0.642637181891257	0.746432114055191
ENSG00000237928.6	0.686862423205881	-0.591463047179279	0.966694679883191	-0.611840594023696	0.540643228947522	0.661518883688993
ENSG00000162604.12	501.033426553428	0.0458832064765708	0.159468992863932	0.287724940457366	0.773557297232857	0.84566240570425
ENSG00000132849.20	4040.73229370873	0.25484006747925	0.285341795850398	0.89310458960194	0.371801165391761	0.504910012018493
ENSG00000200575.1	5.73883430541508	0.2974376786768	0.462053926382882	0.643729360780991	0.519750947222711	0.643123049215153
ENSG00000212360.1	3.24522679020865	0.310336246748844	0.5701971461641	0.544261311787643	0.586261665885548	0.700847077686177
ENSG00000236646.1	6.72920987393034	-0.440885238249512	0.474584957908178	-0.928991176190658	0.352893659223613	0.486120486099055
